# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Apr 12 09:35:19 2023
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr > 0
# CONSTRAINT:  and pl_orbeccenstr > 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
pl_name,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
NGC 2682 Sand 364 b,Radial Velocity,2014,121.71000000,0.31000000,-0.31000000,0,0.350000,0.080000,-0.080000,0
NGC 2682 Sand 364 b,Radial Velocity,2014,120.95100000,0.45300000,-0.45300000,0,0.350000,0.100000,-0.100000,0
NGC 2682 Sand 364 b,Radial Velocity,2014,121.71000000,0.30500000,-0.30500000,0,0.350000,0.080000,-0.080000,0
Proxima Cen b,Radial Velocity,2016,11.18600000,0.00100000,-0.00200000,0,0.350000,,,1
TOI-1272 c,Radial Velocity,2022,8.68900000,0.00800000,-0.00800000,0,0.350000,,,1
WTS-2 b,Transit,2014,1.01870680,0.00000065,-0.00000065,0,0.350000,,,1
HD 38529 c,Radial Velocity,2000,2165.00000000,14.00000000,-14.00000000,0,0.350600,0.008500,-0.008500,0
HD 92788 b,Radial Velocity,2000,325.72000000,0.03000000,-0.03000000,0,0.351000,0.004000,-0.004000,0
WASP-148 c,Radial Velocity,2020,34.52700000,0.02400000,-0.02400000,0,0.351000,0.060000,-0.064000,0
HD 40307 f,Radial Velocity,2013,51.56000000,0.14000000,-0.14000000,0,0.352000,,,1
HD 38529 c,Radial Velocity,2000,2133.30000000,1.50000000,-1.50000000,0,0.354500,0.004800,-0.004700,0
HD 92788 c,Radial Velocity,2019,8360.00000000,540.00000000,-390.00000000,0,0.355000,0.057000,-0.052000,0
HD 38529 c,Radial Velocity,2000,2146.10000000,5.50000000,-5.50000000,0,0.355100,0.007400,-0.007400,0
HD 92788 b,Radial Velocity,2000,325.70500000,0.03800000,-0.04000000,0,0.355200,0.007000,-0.007200,0
HIP 67851 c,Radial Velocity,2015,3923.66089514,616.24996317,-330.23316143,0,0.356194,0.111866,-0.084709,0
HD 183263 b,Radial Velocity,2004,626.50000000,1.10000000,-1.10000000,0,0.356700,0.009000,-0.009000,0
HD 97037 b,Radial Velocity,2022,6449.08337344,141.95599965,-153.98637772,0,0.356842,0.027227,-0.029787,0
HD 149806 b,Radial Velocity,2022,16521.52777877,6426.22917997,-3696.60572824,0,0.357139,0.162447,-0.236219,0
HD 38529 c,Radial Velocity,2000,2127.60565656,1.49376260,-1.55087609,0,0.357148,0.005103,-0.005168,0
HD 171238 b,Radial Velocity,2009,1515.00000000,16.00000000,-17.00000000,0,0.358000,0.028000,-0.026000,0
14 Her b,Radial Velocity,2002,1766.00000000,,,0,0.359000,,,0
HD 233832 b,Radial Velocity,2018,2058.00000000,47.00000000,-40.00000000,0,0.359000,0.046000,-0.039000,0
HD 82943 c,Radial Velocity,2003,219.30000000,,,0,0.359000,,,0
WASP-148 c,Radial Velocity,2020,34.51600000,0.02900000,-0.02900000,0,0.359000,0.086000,-0.086000,0
HD 12661 b,Radial Velocity,2000,262.36000000,0.01700000,-0.01600000,0,0.359700,0.004600,-0.004400,0
CoRoT-11 b,Transit,2010,2.99432500,0.00002100,-0.00002100,0,0.360000,,,1
HD 100777 b,Radial Velocity,2007,383.70000000,1.20000000,-1.20000000,0,0.360000,0.020000,-0.020000,0
HD 100777 b,Radial Velocity,2007,383.70001000,1.20000000,-1.20000000,0,0.360000,0.020000,-0.020000,0
HD 137388 b,Radial Velocity,2011,330.00000000,2.00000000,-4.00000000,0,0.360000,0.120000,-0.120000,0
HD 137388 b,Radial Velocity,2011,330.00000000,3.00000000,-3.00000000,0,0.360000,0.120000,-0.120000,0
HD 183263 b,Radial Velocity,2004,626.51599000,1.10000000,-1.10000000,0,0.360000,0.010000,-0.010000,0
HD 190360 b,Radial Velocity,2003,2891.00000000,85.00000000,-85.00000000,0,0.360000,0.030000,-0.030000,0
HD 20003 b,Radial Velocity,2019,11.84820000,0.00160000,-0.00170000,0,0.360000,0.050000,-0.050000,0
HD 3167 d,Radial Velocity,2017,8.50900000,0.04500000,-0.04500000,0,0.360000,,,0
HD 75784 c,Radial Velocity,2018,5040.00000000,3400.00000000,-3400.00000000,0,0.360000,0.160000,-0.160000,0
HIP 21152 b,Imaging,2022,22000.00000000,11000.00000000,-5800.00000000,0,0.360000,0.370000,-0.250000,0
WASP-47 c,Radial Velocity,2015,580.70000000,9.60000000,-9.60000000,0,0.360000,0.120000,-0.120000,0
HIP 8541 b,Radial Velocity,2016,1852.14387204,215.24661679,-117.31045608,0,0.360464,0.060044,-0.047376,0
HD 12661 b,Radial Velocity,2000,262.53000000,0.27000000,-0.27000000,0,0.361000,0.011000,-0.011000,0
HIP 55507 b,Radial Velocity,2022,5138.43726957,887.26948239,-529.24741349,0,0.361610,0.123775,-0.195274,0
Gl 49 b,Radial Velocity,2019,13.85080000,0.00530000,-0.00510000,0,0.363000,0.099000,-0.096000,0
HD 183263 b,Radial Velocity,2004,635.40000000,3.90000000,-3.90000000,0,0.363000,0.021000,-0.021000,0
K2-138 f,Transit,2017,12.75759000,0.00092000,-0.00092000,0,0.364000,,,1
HD 99706 b,Radial Velocity,2011,868.00000000,31.00000000,-31.00000000,0,0.365000,0.100000,-0.100000,0
GJ 229 A c,Radial Velocity,2020,121.93267601,0.06708474,-0.08157952,0,0.365639,0.065045,-0.062648,0
GJ 1148 b,Radial Velocity,2010,41.37500000,0.01100000,-0.01000000,0,0.366000,0.027000,-0.028000,0
HD 82943 c,Radial Velocity,2003,220.07800000,0.05100000,-0.05100000,0,0.366300,0.009700,-0.009700,0
14 Her b,Radial Velocity,2002,1766.41000000,0.67000000,-0.68000000,0,0.367400,0.003500,-0.003800,0
TOI-2180 b,Transit,2022,260.79000000,0.59000000,-0.58000000,0,0.368300,0.007300,-0.007300,0
14 Her b,Radial Velocity,2002,1773.40000000,2.50000000,-2.50000000,0,0.369000,0.005000,-0.005000,0
HD 74156 c,Radial Velocity,2003,2448.60000000,3.40000000,-3.30000000,0,0.369100,0.005500,-0.005500,0
14 Her b,Radial Velocity,2002,1773.40002000,2.50000000,-2.50000000,0,0.370000,0.000000,0.000000,0
14 Her b,Radial Velocity,2002,1724.00000000,50.00000000,-50.00000000,0,0.370000,0.040000,-0.040000,0
CoRoT-16 b,Transit,2011,5.35227000,0.00020000,-0.00020000,0,0.370000,0.110000,-0.120000,0
GJ 328 b,Radial Velocity,2013,4100.00000000,300.00000000,-300.00000000,0,0.370000,0.050000,-0.050000,0
GJ 4276 b,Radial Velocity,2019,13.35200000,0.00300000,-0.00300000,0,0.370000,0.030000,-0.030000,0
HD 11506 b,Radial Velocity,2007,1627.50000000,5.90000000,-5.90000000,0,0.370000,0.010000,-0.010000,0
HD 117618 b,Radial Velocity,2004,25.80000000,0.50000000,-0.50000000,0,0.370000,0.100000,-0.100000,0
HD 134987 b,Radial Velocity,1999,264.60000000,5.00000000,-5.00000000,0,0.370000,0.120000,-0.120000,0
HD 142 b,Radial Velocity,2001,339.00000000,6.00000000,-6.00000000,0,0.370000,0.100000,-0.100000,0
HD 204941 b,Radial Velocity,2011,1733.00000000,74.00000000,-74.00000000,0,0.370000,0.080000,-0.080000,0
HD 204941 b,Radial Velocity,2011,1733.00000000,74.00000000,-74.00000000,0,0.370000,0.080000,-0.080000,0
HD 216770 b,Radial Velocity,2003,118.45000000,0.55000000,-0.55000000,0,0.370000,0.060000,-0.060000,0
HD 216770 b,Radial Velocity,2003,118.45000000,0.55000000,-0.55000000,0,0.370000,0.060000,-0.060000,0
HD 74156 c,Radial Velocity,2003,2460.00000000,14.00000000,-15.00000000,0,0.370000,0.016000,-0.016000,0
HD 99706 b,Radial Velocity,2011,868.00000000,37.00000000,-37.00000000,0,0.370000,0.100000,-0.100000,0
14 Her b,Radial Velocity,2002,1765.03890112,1.67708897,-1.87256063,0,0.372689,0.008388,-0.006030,0
HD 183263 b,Radial Velocity,2004,625.10000000,0.34000000,-0.34000000,0,0.372800,0.006500,-0.006500,0
GJ 163 d,Radial Velocity,2013,603.95116000,7.55862000,-7.55862000,0,0.373000,0.077000,-0.077000,0
HD 199509 b,Radial Velocity,2022,99.62167078,0.14198251,-0.09430344,0,0.373206,0.090231,-0.086952,0
HD 11506 b,Radial Velocity,2007,1622.10000000,2.10000000,-2.10000000,0,0.374300,0.005300,-0.005300,0
HATS-8 b,Transit,2015,3.58389300,0.00001000,-0.00001000,0,0.376000,,,1
HD 217107 c,Radial Velocity,2005,5178.00000000,74.00000000,-67.00000000,0,0.376000,0.014000,-0.014000,0
HD 12235 b,Radial Velocity,2022,4.36304899,0.00024590,-0.00041809,0,0.376428,0.110493,-0.253632,0
HD 12661 b,Radial Velocity,2000,262.70900000,0.08300000,-0.08300000,0,0.376800,0.007700,-0.007700,0
HD 12661 b,Radial Velocity,2000,262.70900000,0.08300000,-0.08300000,0,0.376800,0.007700,-0.007700,0
HD 74156 c,Radial Velocity,2003,2448.48726302,4.19249468,-4.24758800,0,0.377277,0.006466,-0.005859,0
WASP-150 b,Transit,2020,5.64420700,0.00000300,-0.00000400,0,0.377500,0.003800,-0.002900,0
HD 183263 b,Radial Velocity,2004,625.09000000,0.12000000,-0.12000000,0,0.378600,0.004000,-0.004000,0
42 Dra b,Radial Velocity,2008,479.10000000,6.20000000,-6.20000000,0,0.380000,0.060000,-0.060000,0
47 UMa d,Radial Velocity,2009,19000.00000000,11000.00000000,-4000.00000000,0,0.380000,0.160000,-0.150000,0
GJ 1148 b,Radial Velocity,2010,41.38000000,0.00200000,-0.00100000,0,0.380000,0.010000,-0.012000,0
HATS-41 b,Transit,2018,4.19364900,0.00001300,-0.00001300,0,0.380000,0.110000,-0.110000,0
HD 125612 b,Radial Velocity,2007,510.00000000,14.00000000,-14.00000000,0,0.380000,0.050000,-0.050000,0
HD 12661 b,Radial Velocity,2000,262.70862000,0.08300000,-0.08300000,0,0.380000,0.010000,-0.010000,0
HD 150706 b,Radial Velocity,2012,5894.00000000,5584.00000000,-1498.00000000,0,0.380000,0.280000,-0.320000,0
HD 183263 b,Radial Velocity,2004,634.23000000,5.12000000,-5.12000000,0,0.380000,0.030000,-0.030000,0
HD 216536 b,Radial Velocity,2015,148.60001000,0.70000000,-0.70000000,0,0.380000,0.110000,-0.110000,0
HD 216536 b,Radial Velocity,2015,148.60000000,0.70000000,-0.70000000,0,0.380000,0.120000,-0.100000,0
HD 45652 b,Radial Velocity,2008,43.60000000,0.20000000,-0.20000000,0,0.380000,0.060000,-0.060000,0
HD 45652 b,Radial Velocity,2008,43.60000000,0.20000000,-0.20000000,0,0.380000,0.060000,-0.060000,0
HD 74156 c,Radial Velocity,2003,2520.00000000,15.00000000,-15.00000000,0,0.380000,0.020000,-0.020000,0
HD 82943 c,Radial Velocity,2003,219.40000000,0.20000000,-0.20000000,0,0.380000,0.010000,-0.010000,0
KOI-984 c,Transit Timing Variations,2022,21.51200000,0.00040000,-0.00040000,0,0.380000,0.020000,-0.020000,0
Kepler-100 d,Transit,2014,35.33313000,0.00043000,-0.00043000,0,0.380000,0.120000,-0.160000,0
Kepler-197 e,Transit,2014,25.20970000,0.00140000,-0.00140000,0,0.380000,0.250000,-0.170000,0
TOI-172 b,Transit,2019,9.47725000,0.00064000,-0.00079000,0,0.380600,0.009300,-0.009000,0
HD 233832 b,Radial Velocity,2018,4047.00000000,91.00000000,-117.00000000,0,0.381000,0.029000,-0.028000,0
GJ 680 b,Radial Velocity,2022,17281.66513958,4832.84502420,-3919.17991492,0,0.381243,0.094680,-0.144918,0
HD 183263 b,Radial Velocity,2004,624.87403922,0.25369905,-0.26179333,0,0.382509,0.006585,-0.006872,0
HD 74156 c,Radial Velocity,2003,2448.90000000,5.50000000,-5.50000000,0,0.382900,0.008000,-0.008000,0
HD 217107 c,Radial Velocity,2005,5189.00000000,21.00000000,-21.00000000,0,0.384800,0.008600,-0.008600,0
HD 181433 b,Radial Velocity,2008,9.37459000,,,0,0.388400,,,0
HD 27894 d,Radial Velocity,2017,5174.00000000,171.00000000,-82.00000000,0,0.389000,0.087000,-0.030000,0
HD 35759 b,Radial Velocity,2016,82.46700000,0.01900000,-0.01900000,0,0.389000,0.006000,-0.006000,0
BD-00 4475 b,Radial Velocity,2021,723.20000000,0.74000000,-0.74000000,0,0.390000,0.010000,-0.010000,0
CoRoT-21 b,Transit,2012,2.72474000,0.00014000,-0.00014000,0,0.390000,,,1
DP Leo b,Eclipse Timing Variations,2009,10220.00000000,730.00000000,-730.00000000,0,0.390000,0.130000,-0.130000,0
HAT-P-17 c,Radial Velocity,2010,5584.00000000,7700.00000000,-2100.00000000,0,0.390000,0.230000,-0.170000,0
HD 25015 b,Radial Velocity,2019,6019.32000000,679.36500000,-262.98000000,0,0.390000,0.090000,-0.070000,0
K2-261 b,Transit,2018,11.63344000,0.00012000,-0.00012000,0,0.390000,0.150000,-0.150000,0
Kepler-539 b,Transit,2016,125.63243000,0.00071000,-0.00071000,0,0.390000,,,1
NGC 2682 YBP 1514 b,Radial Velocity,2014,5.11800000,0.00100000,-0.00100000,0,0.390000,0.170000,-0.170000,0
HD 11506 b,Radial Velocity,2007,1613.74017306,4.33629764,-4.52954341,0,0.390871,0.009924,-0.010087,0
HD 156098 c,Radial Velocity,2022,7841.58389773,247.41755722,-516.56728153,0,0.391098,0.039708,-0.051159,0
HD 145675 c,Radial Velocity,2021,15732.45889178,2654.17496551,-1896.09685291,0,0.392756,0.044768,-0.048099,0
HD 217107 c,Radial Velocity,2005,5141.00000000,13.00000000,-13.00000000,0,0.392800,0.006900,-0.006700,0
TOI-2025 b,Transit,2022,8.87209820,0.00000770,-0.00000770,0,0.394000,0.035000,-0.038000,0
HD 114082 b,Radial Velocity,2022,109.75000000,0.40000000,-0.37000000,0,0.395000,0.037000,-0.039000,0
HD 181433 b,Radial Velocity,2008,9.37430000,0.00190000,-0.00190000,0,0.396000,0.062000,-0.062000,0
70 Vir b,Radial Velocity,1996,116.68900000,0.01100000,-0.01100000,0,0.397000,0.005000,-0.005000,0
70 Vir b,Radial Velocity,1996,116.68800000,0.00540000,-0.00540000,0,0.398800,0.001900,-0.001900,0
70 Vir b,Radial Velocity,1996,116.69335000,0.00093000,-0.00097000,0,0.398900,0.001100,-0.001200,0
70 Vir b,Radial Velocity,1996,116.69260000,0.00140000,-0.00140000,0,0.399000,0.002000,-0.002000,0
HD 33283 b,Radial Velocity,2006,18.19910000,0.00170000,-0.00170000,0,0.399000,0.056000,-0.056000,0
70 Vir b,Radial Velocity,1996,116.68840000,0.00440000,-0.00440000,0,0.400000,0.000000,0.000000,0
BD-11 4672 c,Radial Velocity,2020,74.20000000,0.06000000,-0.08000000,0,0.400000,0.130000,-0.150000,0
GJ 687 c,Radial Velocity,2020,727.56200000,12.19800000,-12.19800000,0,0.400000,0.220000,-0.220000,0
HD 11977 b,Radial Velocity,2005,711.00000000,8.00000000,-8.00000000,0,0.400000,0.070000,-0.070000,0
HD 171238 b,Radial Velocity,2009,1523.00000000,40.00000000,-45.00000000,0,0.400000,0.061000,-0.065000,0
HD 174205 b,Radial Velocity,2022,582.00000000,17.00000000,-17.00000000,0,0.400000,0.200000,-0.200000,0
HD 181433 b,Radial Velocity,2008,9.37430000,0.00190000,-0.00190000,0,0.400000,0.060000,-0.060000,0
HD 21411 b,Radial Velocity,2019,84.28800000,0.12700000,-0.12700000,0,0.400000,0.150000,-0.150000,0
HD 217786 b,Radial Velocity,2011,1319.00000000,4.00000000,-4.00000000,0,0.400000,0.050000,-0.050000,0
HD 219415 b,Radial Velocity,2012,2093.30000000,32.70000000,-32.70000000,0,0.400000,0.090000,-0.090000,0
HD 240237 b,Radial Velocity,2011,745.70001000,14.00000000,-14.00000000,0,0.400000,0.100000,-0.100000,0
HD 240237 b,Radial Velocity,2011,745.70000000,13.80000000,-13.80000000,0,0.400000,0.100000,-0.100000,0
HD 37124 c,Radial Velocity,2002,1942.00000000,400.00000000,-400.00000000,0,0.400000,0.200000,-0.200000,0
HD 70573 b,Radial Velocity,2007,851.80000000,11.60000000,-11.60000000,0,0.400000,0.100000,-0.100000,0
Kepler-1708 b,Transit,2021,737.11310000,0.00146000,-0.00770000,0,0.400000,,,1
Kepler-20 c,Transit,2011,10.85409200,0.00001300,-0.00001300,0,0.400000,,,1
b Cen AB b,Imaging,2021,1790000.00000000,830000.00000000,-830000.00000000,0,0.400000,,,1
psi1 Dra B b,Radial Velocity,2015,3117.00000000,42.00000000,-42.00000000,0,0.400000,0.050000,-0.050000,0
70 Vir b,Radial Velocity,1996,116.68840000,0.00440000,-0.00440000,0,0.400700,0.003500,-0.003500,0
Kepler-1514 b,Transit,2016,217.83184000,0.00012000,-0.00012000,0,0.401000,0.013000,-0.014000,0
HD 110537 b,Radial Velocity,2022,24469.67342295,9917.49436892,-7987.53150968,0,0.401407,0.115493,-0.152123,0
HD 106270 b,Radial Velocity,2011,2890.00000000,390.00000000,-390.00000000,0,0.402000,0.054000,-0.054000,0
K2-138 b,Transit,2017,2.35322000,0.00036000,-0.00036000,0,0.403000,,,1
GJ 229 b,Radial Velocity,2014,579.47494672,1.67941947,-1.41413562,0,0.403522,0.104547,-0.124334,0
HD 220842 b,Radial Velocity,2016,218.47000000,0.19000000,-0.19000000,0,0.404000,0.009000,-0.009000,0
HIP 19976 c,Radial Velocity,2022,17128.35283777,3237.70151093,-2519.32802547,0,0.405505,0.101063,-0.099256,0
HD 23127 b,Radial Velocity,2006,1211.17000000,11.11000000,-8.91000000,0,0.406000,0.083000,-0.090000,0
HIP 14810 c,Radial Velocity,2006,95.28470000,0.00200000,-0.00200000,0,0.409100,0.006000,-0.006000,0
CoRoT-26 b,Transit,2013,4.20474000,0.00005000,-0.00005000,0,0.410000,,,1
HD 126614 b,Radial Velocity,2009,1244.00000000,17.00000000,-17.00000000,0,0.410000,0.100000,-0.100000,0
HD 126614 b,Radial Velocity,2009,1244.00000000,17.00000000,-17.00000000,0,0.410000,0.100000,-0.100000,0
HD 141937 b,Radial Velocity,2002,653.22000000,1.21000000,-1.21000000,0,0.410000,0.010000,-0.010000,0
HD 141937 b,Radial Velocity,2002,653.21997000,1.20000000,-1.20000000,0,0.410000,0.010000,-0.010000,0
HD 141937 b,Radial Velocity,2002,653.22000000,1.21000000,-1.21000000,0,0.410000,0.010000,-0.010000,0
HD 206893 c,Imaging,2022,2090.00000000,44.00000000,-37.00000000,0,0.410000,0.030000,-0.030000,0
HD 38283 b,Radial Velocity,2010,363.20000000,1.60000000,-1.60000000,0,0.410000,0.160000,-0.160000,0
HD 38283 b,Radial Velocity,2010,363.20001000,1.60000000,-1.60000000,0,0.410000,0.160000,-0.160000,0
HD 65216 b,Radial Velocity,2003,613.10000000,11.40000000,-11.40000000,0,0.410000,0.060000,-0.060000,0
HD 65216 b,Radial Velocity,2003,613.09998000,11.00000000,-11.00000000,0,0.410000,0.060000,-0.060000,0
HD 85390 b,Radial Velocity,2009,788.00000000,25.00000000,-25.00000000,0,0.410000,0.120000,-0.120000,0
HD 85390 b,Radial Velocity,2009,788.00000000,25.00000000,-25.00000000,0,0.410000,0.120000,-0.120000,0
HD 96992 b,Radial Velocity,2021,514.00000000,4.00000000,-4.00000000,0,0.410000,0.240000,-0.120000,0
K2-167 b,Transit,2018,9.97857000,0.00002200,-0.00002200,0,0.410000,0.310000,-0.220000,0
Kepler-88 d,Radial Velocity,2020,1403.00000000,14.00000000,-14.00000000,0,0.410000,0.030000,-0.030000,0
PH2 b,Transit,2013,282.52550000,0.00100000,-0.00100000,0,0.410000,0.080000,-0.290000,0
TOI-2025 b,Transit,2022,8.87207800,0.00000700,-0.00000700,0,0.410000,0.020000,-0.020000,0
Wolf 503 b,Transit,2018,6.00127000,0.00002100,-0.00002100,0,0.410000,0.050000,-0.050000,0
HD 99706 c,Radial Velocity,2018,1278.00000000,151.00000000,-198.00000000,0,0.411000,0.231000,-0.178000,0
Kepler-47 c,Transit,2012,303.13700000,0.07200000,-0.02000000,0,0.411000,,,1
HD 213519 b,Radial Velocity,2022,11.12214173,0.00097570,-0.00096841,0,0.412688,0.171997,-0.144129,0
HD 66428 b,Radial Velocity,2005,2288.90000000,6.20000000,-6.80000000,0,0.418000,0.015000,-0.014000,0
HD 72892 b,Radial Velocity,2016,39.44603442,0.00168357,-0.00145169,0,0.418755,0.002828,-0.003191,0
HD 11506 c,Radial Velocity,2008,170.45500000,3.28500000,-6.20500000,0,0.420000,0.200000,-0.420000,0
HD 117618 b,Radial Velocity,2004,25.82700000,0.01900000,-0.01900000,0,0.420000,0.170000,-0.170000,0
HD 117618 b,Radial Velocity,2004,25.82700000,0.01900000,-0.01900000,0,0.420000,0.170000,-0.170000,0
HD 213240 b,Radial Velocity,2001,882.70001000,7.60000000,-7.60000000,0,0.420000,0.010000,-0.010000,0
HD 221420 b,Radial Velocity,2019,22482.00000000,4200.00000000,-4100.00000000,0,0.420000,0.050000,-0.070000,0
HIP 75092 b,Radial Velocity,2021,926.40000000,12.80000000,-12.80000000,0,0.420000,0.100000,-0.100000,0
Kepler-68 c,Transit,2013,9.60497900,0.00004500,-0.00004500,0,0.420000,0.410000,-0.100000,0
OGLE-2016-BLG-1190L b,Microlensing,2017,1110.00000000,2110.00000000,-325.00000000,0,0.420000,0.110000,-0.210000,0
OGLE-2016-BLG-1190L b,Microlensing,2017,1220.00000000,1900.00000000,-300.00000000,0,0.420000,0.130000,-0.230000,0
HD 82943 c,Radial Velocity,2003,219.92900000,0.05600000,-0.05900000,0,0.421000,0.014000,-0.015000,0
HD 72892 b,Radial Velocity,2016,39.47500000,0.00400000,-0.00400000,0,0.423000,0.006000,-0.006000,0
HD 82943 c,Radial Velocity,2003,219.30000000,0.80000000,-0.80000000,0,0.425000,0.018000,-0.018000,0
TOI-269 b,Transit,2021,3.69771040,0.00000370,-0.00000370,0,0.425000,0.082000,-0.086000,0
K2-25 b,Transit,2015,3.48456408,0.00000060,-0.00000050,0,0.428000,0.050000,-0.049000,0
K2-18 b,Transit,2015,32.93963000,0.00010000,-0.00010000,0,0.430000,,,1
KOI-94 c,Transit,2013,10.42364800,0.00001600,-0.00001600,0,0.430000,0.230000,-0.230000,0
Kepler-145 b,Transit,2013,22.95102000,0.00023000,-0.00023000,0,0.430000,0.180000,-0.250000,0
Kepler-1928 b,Transit,2021,19.57783000,0.00002200,-0.00002100,0,0.430000,0.180000,-0.140000,0
V1298 Tau c,Transit,2019,8.24958000,0.00072000,-0.00072000,0,0.430000,,,1
4 UMa b,Radial Velocity,2006,269.30000000,1.96000000,-1.96000000,0,0.432000,0.024000,-0.024000,0
HAT-P-34 b,Transit,2011,5.45265400,0.00001600,-0.00001600,0,0.432000,0.029000,-0.027000,0
HD 74156 c,Radial Velocity,2003,2473.00000000,13.00000000,-13.00000000,0,0.432000,0.013000,-0.013000,0
NGTS-20 b,Transit,2022,54.18915000,0.00015000,-0.00015000,0,0.432000,0.023000,-0.023000,0
WASP-162 b,Transit,2018,9.62468000,0.00001000,-0.00001000,0,0.434000,0.005000,-0.005000,0
TOI-677 b,Transit,2020,11.23660000,0.00011000,-0.00011000,0,0.435000,0.024000,-0.024000,0
GJ 3512 b,Radial Velocity,2019,203.59000000,0.14000000,-0.14000000,0,0.435600,0.004200,-0.004200,0
55 Cnc c,Radial Velocity,2004,43.93000000,0.25000000,-0.25000000,0,0.440000,0.080000,-0.080000,0
GJ 3512 b,Radial Velocity,2019,203.69000000,0.09000000,-0.02000000,0,0.440000,0.010000,-0.010000,0
GJ 96 b,Radial Velocity,2018,73.94000000,0.33000000,-0.38000000,0,0.440000,0.090000,-0.110000,0
HAT-P-34 b,Transit,2011,5.45265000,0.00001600,-0.00001600,0,0.440000,0.030000,-0.030000,0
HD 23127 b,Radial Velocity,2006,1214.00000000,9.00000000,-9.00000000,0,0.440000,0.070000,-0.070000,0
HD 23127 b,Radial Velocity,2006,1214.00000000,9.00000000,-9.00000000,0,0.440000,0.070000,-0.070000,0
HD 31253 b,Radial Velocity,2010,468.70000000,2.20000000,-3.50000000,0,0.440000,0.120000,-0.170000,0
HD 3167 d,Radial Velocity,2017,8.47830000,0.00250000,-0.00250000,0,0.440000,,,1
HD 66428 b,Radial Velocity,2005,2293.90000000,6.40000000,-6.40000000,0,0.440000,0.013000,-0.013000,0
NY Vir b,Eclipse Timing Variations,2011,2985.70000000,65.70000000,-65.70000000,0,0.440000,0.170000,-0.170000,0
HAT-P-34 b,Transit,2011,5.45265400,0.00001600,-0.00001600,0,0.441000,0.032000,-0.032000,0
HD 10975 b,Radial Velocity,2021,283.80000000,12.70000000,-0.10000000,0,0.442000,0.040000,-0.389000,0
HD 50554 b,Radial Velocity,2002,1224.00000000,12.00000000,-12.00000000,0,0.444000,0.038000,-0.038000,0
HD 125612 b,Radial Velocity,2007,557.69994314,0.68131400,-0.69344133,0,0.446500,0.011451,-0.010814,0
HD 66428 b,Radial Velocity,2005,2280.40000000,6.60000000,-6.60000000,0,0.448000,0.016000,-0.015000,0
TIC 279401253 b,Transit,2023,76.80000000,0.06000000,-0.06000000,0,0.448000,0.029000,-0.028000,0
51 Eri b,Imaging,2015,11688.00000000,6209.25000000,-3287.25000000,0,0.450000,0.100000,-0.150000,0
GJ 414 A b,Radial Velocity,2021,50.80000000,0.10000000,-0.26000000,0,0.450000,0.190000,-0.220000,0
GJ 514 b,Radial Velocity,2022,140.43000000,0.41000000,-0.41000000,0,0.450000,0.150000,-0.140000,0
HD 134060 b,Radial Velocity,2019,3.26960000,0.00010000,-0.00010000,0,0.450000,0.040000,-0.040000,0
HD 145675 c,Radial Velocity,2021,25000.00000000,24000.00000000,-9200.00000000,0,0.450000,0.170000,-0.150000,0
HD 210277 b,Radial Velocity,1998,437.00000000,25.00000000,-25.00000000,0,0.450000,0.080000,-0.080000,0
HD 213240 b,Radial Velocity,2001,951.00000000,42.00000000,-42.00000000,0,0.450000,0.040000,-0.040000,0
HD 68988 c,Radial Velocity,2021,16000.00000000,11000.00000000,-3500.00000000,0,0.450000,0.130000,-0.081000,0
